client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
cb79f442edcc4242d5ae95593c1eb36065003ae29c274a76bdb57e22249b876f93f52f093df2f794840c8a830214d388411c1ffe62441153f4aa8112e8d83c6b	common_voice_sw_36299638.mp3	Huko kiwanja ni kizuri	15	0	twenties	male		sw	
cb79f442edcc4242d5ae95593c1eb36065003ae29c274a76bdb57e22249b876f93f52f093df2f794840c8a830214d388411c1ffe62441153f4aa8112e8d83c6b	common_voice_sw_36299646.mp3	mpira wa mikono mpira wa magongo aina za mbio mashindano ya kuogelea nakadhalika	9	3	twenties	male		sw	
cb79f442edcc4242d5ae95593c1eb36065003ae29c274a76bdb57e22249b876f93f52f093df2f794840c8a830214d388411c1ffe62441153f4aa8112e8d83c6b	common_voice_sw_36299711.mp3	Watu was makabila yote wanaishi kwa amani ma upendo	9	6	twenties	male		sw	
cb79f442edcc4242d5ae95593c1eb36065003ae29c274a76bdb57e22249b876f93f52f093df2f794840c8a830214d388411c1ffe62441153f4aa8112e8d83c6b	common_voice_sw_36299800.mp3	kwamba kwenda mbinguni ndio thawabu kubwa kabisa	9	0	twenties	male		sw	
cb79f442edcc4242d5ae95593c1eb36065003ae29c274a76bdb57e22249b876f93f52f093df2f794840c8a830214d388411c1ffe62441153f4aa8112e8d83c6b	common_voice_sw_36299889.mp3	yake akasimama ili asome Yesu alipoulizwa Nifanye nini ili niurithi uzima wa Milele Yesu	3	0	twenties	male		sw	
cb79f442edcc4242d5ae95593c1eb36065003ae29c274a76bdb57e22249b876f93f52f093df2f794840c8a830214d388411c1ffe62441153f4aa8112e8d83c6b	common_voice_sw_36299924.mp3	Nini maana ya uteuzi wa wakuu wa mikoa uliofanywa na Rais Samia	2	0	twenties	male		sw	
cb79f442edcc4242d5ae95593c1eb36065003ae29c274a76bdb57e22249b876f93f52f093df2f794840c8a830214d388411c1ffe62441153f4aa8112e8d83c6b	common_voice_sw_36299927.mp3	wote wa miaka sita ya utawala wa Rais MagufuliJambo hilo si dogo kwa	6	1	twenties	male		sw	
cb79f442edcc4242d5ae95593c1eb36065003ae29c274a76bdb57e22249b876f93f52f093df2f794840c8a830214d388411c1ffe62441153f4aa8112e8d83c6b	common_voice_sw_36299938.mp3	Niliona msichana mrembo juzi	7	2	twenties	male		sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34991679.mp3	katika mazishi yanayohudhuriwa na wanaume pekee	2	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34991789.mp3	Ingawa hakuna mashtaka yoyote yaliyotolewa dhidi yake	3	2				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34991790.mp3	Kikombe chao.	2	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34991792.mp3	nahodha wa zamani wa timu ya taifa tanzania taifa stars habari za wakati huu	2	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34991967.mp3	Kulikuwa tu na mchezaji nyota wa mpira wa soka	15	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34992019.mp3	matumizi ya kokeni pamoja na athari za uondoaji huathiri mwelekeo	13	2				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34992229.mp3	linalofuga ngombe wengi zaidi kati ya makabila yanayofugamfano sensa ya mwaka elfu mbili	2	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34992351.mp3	Nitajipa moyo kwani	14	2				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34993426.mp3	zaidi ya watu mia saba walinusurika na janga hilo	2	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34993430.mp3	Hiyo ni ngao ya amani na mshikamano wa wazanzibar wote	7	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34993702.mp3	Hemedi kapunju alikubaliana na mtendaji wake	8	3				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34993709.mp3	Maneno mengi ya kiswahili yanapendeza.	2	0				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34993815.mp3	aa nidhamu mchezoni ndio utayomsabisha mchezaji	5	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34993889.mp3	Inafurahisha kuona mapenzi kwa muziki huu yamekuwa makubwa na hilo ndilo lengo kuu	2	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34993987.mp3	Njia mbili huchanganya .	2	0				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34993991.mp3	Shimo hili linatokana na Pango la barafu	16	2				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994123.mp3	alikufa alipojaribu kufungua ramia kubwa na kusababisha mlipuko Silaha zote pamoja na ramia ndogo	9	0				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994126.mp3	uli ambazo zimepelekwa maabara kutoka kwa wagonjwa wapya zimethibitisha ugonjwa huo	17	8				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994127.mp3	hata mwalimu nyerere wakati anakuja kugombania uhuru hapa	4	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994129.mp3	Gari lake ni zuri.	3	2				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994179.mp3	jacob zuma alikuwa raisi wa afrika kusini	14	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994332.mp3	ya vikundi vingine vya nyumbani zimebeba silaha	13	2				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994334.mp3	watu wanavuka lakini pigo	3	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994336.mp3	viwango vya maambukizi ni chini ya nne katika visa elfu kumi	13	3				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994405.mp3	Miji mikubwa zaidi nchini Uturuki ni Ankara	3	2				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994499.mp3	wa kwanza kuwa rubani wa ndege katika Msumbiji wakati mwezi wa kumi na mbili	2	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994501.mp3	nafurahi sana kusikia hivyo kwa sababu ni mashindano ambayo ni ya kipekee nduniani	10	8				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994676.mp3	vyombo vya habari vilianza kutangaza ugonjwa huo	2	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994758.mp3	Kunahitajika maandalizi ya mapema kwa vijana	3	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994761.mp3	katika maeneo ya vijijini na vijiji vilivyo karibu na miji katika nchi zenye	3	2				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994764.mp3	Na laki nne tisi na mbili elfu walikuwa wanakaa Tanzania	6	4				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994856.mp3	Tunapenda kusifiwa kwa kazi nzuri	2	0				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994935.mp3	si halali na kile anachowafanyia watu wake	2	1				sw	
26895cb858a499046640f2cd123a97480d9bdc79dd3d4343f59945af77ec16b01a555a067c2b400d17a08f31f8b5d8fc2c462fefa552a6002c71880179040495	common_voice_sw_34994941.mp3	matukio yanaweza kufunue mahusiano ya mtaalamu	3	2				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35164288.mp3	uchambuzi wa mkataba ulikuwa muhimu sana	7	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35164292.mp3	aina ya ugonjwa wa kisukari ni ugonjwa wa auto	15	1				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35164296.mp3	Choo ni chafu.	2	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35164380.mp3	ya bara hili Kwa nchi yetu ili tupige	5	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35164537.mp3	Watunzi mbalimbali akiwemo Mwalimu Chubwa Kipfumu	2	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35164735.mp3	kufungua barabara ili kurahisisha usafiri kuna afisa hao	3	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35166319.mp3	Wamasai hawana utamaduni wa kufanya misiba	9	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35166465.mp3	kwa mfano hapo nchini kenya kuwepo kwa katiba mpya kutaweza kusaidia kupambana	10	4				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35166574.mp3	Mwalimu amerudi kutoka kwao	2	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35166630.mp3	makazi especially wakati sasa tunaenda	11	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35166741.mp3	Nyerere kwa mfano alikuwa tayari kuungana na Kenya kutengeneza Shirikisho la Afrika Mashariki	2	1				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35167054.mp3	pendo kuna msikilizaji anaitwa hakusema jina lake lakini anaitwa mose	2	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35167180.mp3	Ukambadilisha Yakobo jina.	7	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35167183.mp3	kwenye machafuko baada ya uchaguzi mkuu uliopita	3	1				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35167325.mp3	Uko upande wetu ama wao?	4	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35167516.mp3	nchi za kiafrika haswa raia wakee	7	1				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35167610.mp3	laki nane themanini na mbili mia moja arobaini na moja	2	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35167685.mp3	nukta tisa fm wakati kule mombasa	2	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35168419.mp3	watakabiliwa na adhabu ya kifo	2	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35168447.mp3	wako wafanyakazi wengi ambao wako kwenye hali hiyo	18	2				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35168620.mp3	kupunguza uchafuzi wa mazingiraKutambua na	3	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35168782.mp3	ngoma ya kwake ambayo tutaisikiliza kwa leo ni mukomboti	2	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35168835.mp3	Wapemba wana desturi ya mavazi changamano	2	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35168898.mp3	Mwanahabari ana tabia mzuri.	2	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35169002.mp3	Wazazi ni zawadi kutoka kwa Mungu	3	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35169070.mp3	Sina pesa lakini lazima pombe	2	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35169078.mp3	waamuzi wanaendelea katika aya ya kumi na mbili	6	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35169122.mp3	Anapenda kuimba.	6	1				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35169124.mp3	na hiyo kazi ya jeshi nikufanya kazi	2	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35169167.mp3	Chakula kimepoa.	7	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35169180.mp3	ya lugha za Kihindi iliongezeka kiasi baada ya	10	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35169252.mp3	Mahindi yamechemka.	2	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35169255.mp3	Bega lako litapinda.	9	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35169256.mp3	Mtoto huyu anafanya bidii sana shuleni.	2	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35169281.mp3	Lugha ya kiswahili.	2	0				sw	
39e93dddcd981ea59b709adbfdb74bf6e3556234d56ca47e03bf3da7b84d523eaf3c3dedf816128187ca472606a069d8c6af4d395b42e247aeb826d314a39550	common_voice_sw_35169305.mp3	Kwangu ni yote ya furaha.	2	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35163412.mp3	Nyumba ndogo yenye vyumba viwili na sebule katikati yenye paa la viroba	2	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35163477.mp3	fedha haikutumika kama njia ya ubadilishanaji wa bidhaa	2	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35163775.mp3	wakati raia wa sudan kusini wakiendelea kupiga kura kujitenga na sudan kaskazini au la	5	2				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35163846.mp3	Daniel Arap Moi alichaguliwa tena kuingia mdarakani	5	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35164004.mp3	huku zaidi ya hao watu hamsini	9	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35164178.mp3	kwa mfano kama ukiangalia china imepita hata uchumi wa marekani ni sawa	2	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35164330.mp3	Ingawa ardhi ni msingi wa maendeleo kwa watu wote kwa Wachagga ardhi ni mali	2	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35164376.mp3	Ndiwe mvunja mlima,wapi kapata uwezo?	11	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35164414.mp3	wamepoteza mmoja wanguli wa filamu duniani dem elizabet teila	4	2				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35164418.mp3	kumkuta na hatia ya ubadhirifu wa mali	3	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35164467.mp3	ya asilimia ile ya kimataifa ndio	2	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35164589.mp3	pale ambapo inamuhitaji mshambuliaji wake mahiri	12	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35164698.mp3	alishirikiana na Obote katika hatua za kuimarisha utawala wa waziri mkuu Wakati bunge la	2	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35164752.mp3	Tarakilishi za shule hazifanyi	6	1				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35164968.mp3	Bahari Baltiki Bahari Nyeusi na Bahari ya	2	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35165261.mp3	Michezo ni muhimu kwa watoto wote	12	1				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35165451.mp3	Bonde hili linajumuishwa na Mito na Vijito vinavyoingiza maji yake	3	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35165555.mp3	Kwa hiyo dhana ambayo imejengeka sana vichwani mwa watu	2	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35165710.mp3	taka umoja wa mataifa kuingilia kati suala hilo	2	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35165795.mp3	o na msimamizi wa matangazo haya juma hili lote	4	3				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35166142.mp3	themanini na tisa mia tano ishirini na mbili	5	1				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35166179.mp3	Rafiki yake alimdunga na kisu akamwacha akufe	2	1				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35166184.mp3	Ukuta wa nyumba yake ulibomoka	2	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35166252.mp3	Mwamba wenye imara,	3	1				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35166322.mp3	na huyu mkongwe kwenye masuala ya kisiasa aa lutin mstaafu	4	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35166360.mp3	unajua sasa kama swali kama hiyoo	2	0				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35166408.mp3	ee ukiona pahala waandishi wa habari wana	8	4				sw	
7b5ca7578fe07227b2b83f3a54cf134993bba5ae18c092ad651103f1001588a67d8ec8590fcf794a5868f6bf2ac912bd24173883c8645f39717eb72cbb227cc2	common_voice_sw_35166483.mp3	Mwande ni mkarimu sana	5	4				sw	
